中恒海晖园,压景观大道,798户,中山,2008-07,普通住宅,中恒国际酒店物业管理有限公司,,1.5,1.2元/平方米·月,200,34.0%,100000平方米,,,22.369436,113.457548,[],中恒海晖园毗临三乡城市名片88米景观大道，作为展示三乡新城中心都市面貌的窗口，显“市政第一形象工程”的恢弘气度。 项目为半围合式布局，南北两排排列，含小高层和高层住宅。设计有公寓、二房、可变式三房、三房和复式等户型，首批单位从30-130㎡，全部南北对流，并以优越的板式设计为基础，通风采光佳，部分单位两梯两户的设计让品质成为第一要义。整个小区实行全封闭管理，配套地下停车场，区内各幢住宅首层架空，架空层高度约4米~5米，计划配以各种休闲设施、活动空间。
永安新村,,,中山,,,,,,,,,,,,0,0,[],
星港湾城市绿洲,兴港大道17号,800户,中山,2008-01,普通住宅,中山市星港湾置业发展有限公司,,0.98,1.80元/平方米·月,地下停车场,37.92%,110000平方米,,,22.572588,113.382626,"[""http://pic1.ajkimg.com/display/341451c9da34cac4ab2959faebeb2f6d/200x200.jpg"",""http://pic1.ajkimg.com/display/1390d448e4b852e3770512f455a103ba/200x200.jpg"",""http://pic1.ajkimg.com/display/9a387723d3ab056f991b73822b91ddc6/200x200.jpg"",""http://pic1.ajkimg.com/display/025b15e1c2201f7b9162989dcaca112b/200x200.jpg""]",目以TownHouse为主力户型，配以独立别墅、孖屋别墅、四联排别墅、多层洋房；形成一个TownHouse生活圈。
金筑美居,,800户,中山,2007-01,普通住宅,恒大物业有限公司,,0,1.00元/平方米·月,地下停车场,0%,100000平方米,,,0,0,"[""http://pic1.ajkimg.com/display/a0e3f14a08754ee0579ef3ddd0631bc7/200x200.jpg"",""http://pic1.ajkimg.com/display/6d2bed697b08fb7ceac451e1242af3da/200x200.jpg""]",小高层电梯房，共17层
泮庐,桂南村翠山公路北侧,167户,中山,2007-08,普通住宅,格力物业,,0.6,1.2元/平方米·月,地面停车位,50.0%,130000平方米,,,22.398987,113.468933,[],泮庐位于五桂山间，以徽派为主要建筑风格，结合岭南元素和江南风情，是居于山水田园之中的中式别墅。泮庐自然环境得天独厚，并且由于“五桂山自然生态保护区”的特殊身份，周边环境将得到永久的保护。户型设计上，四联体、联排、独立别墅各具特色。 [项目优点分析] 1、自然环境优美。群山环绕，三座水库掩藏其间 2、原生态的山水中建别墅。 利用山地和大小湖泊的天然资源，在开发时花费大量资金保护原生地貌，属于中山较为罕见的低密度顶级别墅。 [项目缺点分析] 1、本地消化量有限。 中山的主流人群多数愿意在生活区置业，目前整个五桂山区的常住人口只有7500人，外来人口不到2万，能消费得起别墅的主流人群不多。 2、基础配套有待完善。 目前泮庐相关配套还不完善，但是已经列入开发计划中，随着汽车时代的到来，中山城镇交通干线的打造以及城市框架的拉大，相信这种阻碍的因素会越来越小。 3、目前五桂山唯一欠缺的就是商业气息。 除了长命水、五桂山、龙潭、桂南等四个市场，以及长命水、五桂山市场一带聚集的一些旅游购物、餐饮点，其他地方几乎没有商业可言，最大的不便就是购物。而且由于五桂山人口少，居住分散，目前只有计生所，还没有设立严格意义上的医院，泮庐计划设立社区医务所。
城市花园怡景阁,东华路1号,,中山,,,,,,,,,,,,22.542212,113.396877,[],
凯茵新城叠翠园,中山市火炬开发区凯茵新城,10000户,中山,2006-10,普通住宅,雅居乐集团,,1.8,2.30元/平方米·月,地下车库,60%,120000平方米,,,22.506007,113.463336,"[""http://pic1.ajkimg.com/display/79f8190afcf243df1ab3c77fc843f5ca/200x200.jpg"",""http://pic1.ajkimg.com/display/46992585e846271f2a79ef176d9228b1/200x200.jpg""]",凯茵新城位于中山市政规划重点用地——中山「巿肺」长江旅游风景区内，群山环抱，山明水秀，毗邻全国十佳36洞国际标准的雅居乐长江高尔夫球场，坐享国家一级水源——长江水库的优质饮用水和五桂山脉的天然氧吧，无论环境、空气、水源和高尔夫球场都令人向往。连接凯茵新城私属景观路的市政外环路已正式开通，接连京珠高速公路、二环路及博爱路，形成贯穿中山市东南西北的交通网络，使凯茵新城稳处于未来市中心的黄金地段。项目规划以欧陆风格为主题，并融入绿色健康设计概念，绿化覆盖率高达60％，容积率低至0.9。区内设有三鑫幼儿园及小学优质教育配套、一加一购物商场及多个住客专享的康体中心等成熟配套，是适宜居住及度假的大型高尔夫国际小区。凯茵新城荣获「2007年度全球人居环境杰出贡献奖」，象征凯茵新城的绿色规划是受到国际社会的认可及肯定。
雍景园,歧关西路,647户,中山,2005-03,普通住���,小区物业,,1.75,2.30元/平方米·月,地下停车场,36%,110352平方米,,,22.511992,113.391962,"[""http://pic1.ajkimg.com/display/56ba7a7286618f1273d42b92c1ab41d7/200x200.jpg"",""http://pic1.ajkimg.com/display/bde86148519bb2a6072cf989d3492944/200x200.jpg"",""http://pic1.ajkimg.com/display/a64270ef53518ee41c9fca251c8dfd9b/200x200.jpg"",""http://pic1.ajkimg.com/display/dfc3689bea99078b0937716bf461bc9b/200x200.jpg""]",国家建设部在广东省中山市召开“国家2000小康型城乡住宅科技产业工程”项目验收工作会议，并对该市雍景园小康住宅示范小区进行综合验收和性能认定，结果，该园申报的项目全部以优良类通过，获得与会专家的好评。 本段中山市房地产楼盘的精品 　　小康住宅项目是根据我国五中全会关于新世纪全面建设小康社会的动员令而实施的，至今已有五年。今次获选参加验收的雍景园小区是中山市房地产楼盘的精品。该小区位于中山市东区，总占地16．5公顷，总规划建筑面积为35．16万平方米。规划设计坚持以人为本的设计思想，布局呈现科学、合理的特点。如第一期总用地为62947平方米，总建筑面积110352平方米，户外室内小车位为0．39辆，总户数647户，容积率1．75，绿率为38．5％。该小区在建设中，重视质量科技含量，小区的楼宇全部设有豪华电梯及自动消防喷淋系统，住宅首层安装远红外报警、防盗、可视对讲系统，还引入智能化管理。该小区规划设计在1998年已荣获建设部和科技部共同评选的全国2000年小康住宅小区规划设计评审总分优秀奖，目前小区销售率已达93．2％。
大信新家园,彩虹大道,300户,中山,2010-01,普通住宅,中山市新都物业管理公司,,2.2,1.5元/平方米·月,小区内有地上停车场,40.0%,255787平方米,,,22.559291,113.351081,"[""http://pic1.ajkimg.com/display/c403a2bf075b19d3fba0d2afe4e1bc7f/200x200.jpg"",""http://pic1.ajkimg.com/display/65ad3bb5edf2204cfc3f034b90e95cd8/200x200.jpg"",""http://pic1.ajkimg.com/display/dcbad02751b634aec6e817b10f808f50/200x200.jpg"",""http://pic1.ajkimg.com/display/c129e832e57b947d4ca332e596292b18/200x200.jpg""]",大信新家园是大信置业倾力打造的大型品质生活社区，总占地面积11万平方米，座落于彩虹片区，是规划中的未来居住新城，区域交通网络发达，临近105国道和彩虹大道，与富华商���区，石岐区，东区等中心城区、以及与沙溪、南朗、东升、港口等镇区紧密相连。大信·新家园致力于优质产品和服务的打造，以舒适型三房为主打，一梯两户设计，超宽楼距，南北对流，是中山人居的新标准。 大信新家园二期逸彩四季，在规划设计上独具匠心，低密度的小高层电梯洋房，别致的东南亚风情园林，更具人性化的户型设计。莅临现场并参与诚意登记的客户，可获得“一万抵两万八”的惊喜优惠，更可获赠新都汇购物卡。
东安居,,,中山,,,暂无资料,,0.0,暂无资料,,00%,,,,0,0,[],东安居位于三乡镇欣荣路（即接驳文昌东路往金鼎方向），小区内有农贸市场，附近有三乡综合市场。小区内有泳池，生活便利，附近学校：大布幼儿园、大布小学。交通便利，还有三乡车站，平安车站，每天有班车开往广东省各城市。
万科城市风景友泓苑,城南一路,,中山,,,,,,,,,,,,22.500672,113.367348,[],
中信凯旋公馆,美景东路3号,,中山,,,,,,,,,,,,22.585604,113.406808,[],
中澳美丽花园,坦神北路(公安局左侧),1000户,中山,2008-02,普通住宅,中山市中澳房物业有限公司,,2.0,0.6元/平方米·月,地下停车场,00%,160000平方米,,,22.286302,113.46823,[],项目是中澳地产开发的中澳新城B区新项目，占地120亩，总建筑面积16万平方米，由25栋多层住宅和13栋小高层电梯洋房组成，以100平米左右的中、小型户型为主，带有北欧半岛风情园林景观亲水性规划设计。
中海翠林华府,南外环路与105国道交汇处,329户,中山,2010-01,普通住宅,中海物业管理有限公司,,1.13,2.2元/平方米·月,1：1,73.0%,300000平方米,,,22.500852,113.346769,"[""http://pic1.ajkimg.com/display/fa8d200149405c039c0cbc9bcfcf59ec/200x200.jpg"",""http://pic1.ajkimg.com/display/015f614256c2a3fcad49a227c887fdd0/200x200.jpg"",""http://pic1.ajkimg.com/display/8093ea92159387a9f72d3d63950c5de8/200x200.jpg"",""http://pic1.ajkimg.com/display/c274cc660d3c4e4b555339c7cd46317a/200x200.jpg""]",中海翠林华府是中海地产在中山推出的第一个项目翠林兰溪园的二期；位于105国道大涌路口和正在兴建的南环路以里，到吉之岛只要5分钟车程；本项目由美国SWA设计集团、澳洲哲思(国际)设计公司、中信(华南)设计院、屡获“鲁班奖”的中海建筑工程公司和“中国第一管家”中海物业等五大国际级公司开发设计。项目利用起伏的坡地、大量原生树木（其中古树968棵）以及自然泉水汇集成的天然湖，提出了“在森林公园里建小区”的开发理念；以《国家地理杂志》评选的51个一生必去的地方之一的意大利托斯卡纳为设计蓝本；建设了会馆，引进中西美食餐厅，配备了超市、商业街、幼儿园和小区穿梭巴士等生活配套设施。小区组团布局采用楔入森林带和景观湖形式设置，住宅分布在古树和天然湖周围，部分户型附送亲水多功能室和观景大露台、大飘窗；小区住宅利用自然坡地增加采光和对流风，减少前后遮挡和对视；“灰空间”的匠心设计��� 一期现推出亲地别墅、叠式别墅和休闲洋房等三种优质住宅产品，共300多户。别墅面积120—230㎡；休闲洋房全部一梯两户，面积介于75㎡—115㎡。
阳光花地,东华路,1500户,中山,2000-01,普通住宅,中山市东盛房地产经营有限公司,,0,1.20元/平方米·月,地下停车场,0%,175860平方米,,,22.547674,113.396907,"[""http://pic1.ajkimg.com/display/10cd626ae59c8878cab6e17c8b43d828/200x200.jpg"",""http://pic1.ajkimg.com/display/00a2ec2d8e64dc7a067e307a7465fcf0/200x200.jpg"",""http://pic1.ajkimg.com/display/b3f190829b6f184e53e2f2ca49f62e84/200x200.jpg"",""http://pic1.ajkimg.com/display/06851279e54b80150e579718c7214eb1/200x200.jpg""]",天英阳光花地位于东明路市实验小学前，区内共建有36座设计新颖、外形独特的楼宇，分为春草、夏林、秋实、冬华、繁星、朗月、旭日阁、紫华居，从名字可见阳光花地是尊重自然、贴近自然的楼盘。现在，阳光花地是全现楼楼盘，第一期春草、夏林、朗月、繁星阁已基本售罄，正在销售当中的第二期秋实、冬华、旭日阁即将在本月交楼，全区唯一多层住宅紫华居将于1月份交楼，面积由45平方米到200多平方米都有复盖；小区设有三大会所，全市首创臭氧消毒五大泳池包括：标准泳池、按摩泳池、儿童嬉水池，室内恒温泳池、幼儿恒温泳池。美容、健身、桑拿、书吧等等，针对不同性别、年龄、分设男士区、女士区、儿童区，满足不同需要。 同时，阳光花地亦是中山第一个数码家园，第一个率先实现直饮水，第一个设有商务智能公寓和第一个拥有至尊空中别墅的楼盘。阳光花地是2001中国房地产成功经营模式评选中山获奖者之一，物业管理被评为广东省优秀管理小区，除此以外，楼盘是国家建设部评为2000年小康住宅设计优秀奖并即将在本月获授国家科技部、建设部2000年小康住宅示范小区，是消费者所公认和好评的中山明星楼盘之一。 阳光花地地处名校区，市实验小学、中港英文学校，中港英文幼儿园，区第一小学，华侨高中部，以及阳光花地即将建立的花地幼儿园，由幼儿园至高中，都为阳光花地小业主带来一条龙的教育。 阳光花地索以优秀文化氛围著称，除了楼盘经常组织大型富有特色的文化活动以外，楼盘本身亦洋溢着浓厚的特质，诚邀各位光临见证。
东区竹苑,,,中山,,,,,,,,,,,,0,0,[],
凯茵新城碧云天别墅,凯茵新城,8000户,中山,2008-01,别墅,雅居乐,,0.0,1.50元/平米·月,地下停车场,00%,2200000平方米,,,22.51456,113.469286,"[""http://pic1.ajkimg.com/display/a7ec8e695f5820f03c465c5467c6a874/200x200.jpg"",""http://pic1.ajkimg.com/display/d876762825f47248c059078a3aa6ad4d/200x200.jpg"",""http://pic1.ajkimg.com/display/8c82a3b392e73abca1f66e88d025bba9/200x200.jpg"",""http://pic1.ajkimg.com/display/f80007358eca40ab5b172802d3594907/200x200.jpg""]",别墅
星湖华苑,沙朗金叶广场对面,686户,中山,2008-01,普通住宅,新长江房地产有限公司,,3.2,0.6元/平方米·月,地下停车,33.0%,200000平方米,,,22.565366,113.352348,[],星湖华苑是中山市西区沙朗金港路边总建筑面积达20平方米的大型生态住宅小区，已规划开发的1-4期���88000㎡，共38幢多层及高层住宅综合楼，686户。5-8期占地100亩正在规划之中，主要以小高层、高层及多层为主。小区配套设施齐全，拥有现代化教学设备的新长江学校；第四期将建成一栋集饮食娱乐为一体，12000平方米的大型综合形会所。小区引进智能化管理，可视对讲，管理严密安全。
丽景花园,文昌路旁入,,中山,,,,,,,,,,,,22.705956,113.265007,[],
岐江苑,南江路23号,,中山,,,,,,,,,,,,22.513695,113.371041,[],
美景花园一期,港口镇美景东路,,中山,,,暂无资料,,0.0,暂无资料,,00%,,,,22.580178,113.397334,[],
州际新天,南坦路68号,5000户,中山,2010-10,普通住宅,珠海葆力物业管理有限公司,,1.6,0.5元/平方米·月,地下停车位,40.0%,350000平方米,,,22.275338,113.497196,"[""http://pic1.ajkimg.com/display/ca4c5425f19e84524759257b2d2d9d43/200x200.jpg"",""http://pic1.ajkimg.com/display/26bb56a267dc77996881d7b1d78fc9cc/200x200.jpg"",""http://pic1.ajkimg.com/display/437cb5e6c657c38644f84c12aa53adc9/200x200.jpg"",""http://pic1.ajkimg.com/display/0c4316a2858465f5ec55075f7dbfb986/200x200.jpg""]","州际新天社区园林以地中海风情为蓝本，并适当融合了东南亚园林的精髓，以水景为主题，小区内处处可见到各式各样的特色水景和精心设计的园林小品，营造出""水景观－－水环境――水生活――水文化""的理想生活环境。"
丽景名筑,丽景路,5600户,中山,2009-09,普通住宅,中山市丽景物业管理有限公司,,2.65,1.8元/平方米·月,1789个停车位,75.0%,190000平方米,,,22.631896,113.282329,[],丽景名筑地拥东升与经济重镇小榄接壤之利，时接小榄发展重点南移之际，随着轻轨线、中江、太澳高速公路以及小榄快线等交通路线的相继开通，这里，将成为中山的经济核心。 丽景名筑，70万平方米水岸生态城邦，加上完善的交通，将让您享受丽景名筑水岸佳境的同时，更让您安心地在小榄开创自己的事业疆土 丽景名筑，专为实现您藏身繁华自然世界的梦想而来。
君悦豪庭,悦来南路,800户,中山,2010-10,普通住宅,中山市君悦物业有限公司,,2.8,1.8元/平方米·月,地下停车库,38.0%,120000平方米,,,22.51807,113.374684,"[""http://pic1.ajkimg.com/display/981d58d41af8fa8e1eab9d4b629f23fd/200x200.jpg"",""http://pic1.ajkimg.com/display/fc640b141dd48d6afdde65b5919904fc/200x200.jpg"",""http://pic1.ajkimg.com/display/abc5229f2a36c5ace2956f9fb30d8559/200x200.jpg"",""http://pic1.ajkimg.com/display/4349b3ee82de221bb777308ce06fbf83/200x200.jpg""]",君悦豪庭位于悦来南路，第一期由两幢33层塔楼组成，设有大型商场，高级食府，豪华住客大堂，星级会所，大型地下停车场，园林特色泳池、运动场、网球场观星台等完善配套。面积由86平方米——408平方米元二房二厅，三房二厅、四房二厅、复式组成。
远洋城美域,东博爱六路博览中心南侧,,中山,,,,,,,,,,,,22.500065,113.419933,[],
凯茵新城,中山凯茵新城,8000户,中山,2008-08,普通住宅,雅居乐物业管理有限公司（国家一级）,,1.1,2���/平方米·月,8000个,46.0%,2200000平方米,,,22.51456,113.469286,"[""http://pic1.ajkimg.com/display/3261247f8e6812edb8988d99708d6fb6/200x200.jpg"",""http://pic1.ajkimg.com/display/fff16675320e84bb857832f772c0c4a2/200x200.jpg"",""http://pic1.ajkimg.com/display/256e9f7ffb6dadce58216de8c30f68e9/200x200.jpg"",""http://pic1.ajkimg.com/display/576538f45d577d7a9afec3b22547a8bb/200x200.jpg""]",凯茵新城是一个超大型纯生态新城市中心，以中山住宅发展史上绝无仅有的住区生活配套规模焕发出新城的无穷魅力，充分体现人与自然的和谐结合，山明水秀，地灵人杰，拥有无可复制的山林景观，无可复制的清新空气，无可复制的优质水源。连续五年稳获中山楼市销售总冠军。 凯茵新城项目自2002年成立以来，坚持进行多品牌、多元化经营策略。短短3年时间，凯茵豪园发展了近2000户业主，入住率达95%以上，在中山楼市发展史上前所未有。2004年，凯茵新城发展势头更加强劲，在高尔夫运动、地产等业界屡获殊荣，塑造了蜚声海内外长江球会、凯茵豪园、傲云峰、梦想别墅-琉森湖畔、岭峰18顶级豪宅等多个成功品牌，成就瞩目：2月成功推出别注版欧式生态别墅-琉森湖畔，，一举取得超3亿元的销售佳绩。8月13日，凯茵新城全新一期顶级豪宅岭峰18瞩目登场，再次震撼中山楼市，将生活与运动、将自然与人文紧紧联系起来，真正为业主营造出一个理想的高尔夫精品社区。随着12月18日全新一期亲水电梯洋房-雅湖居·挪威林海美宅公开发售，凯茵新城住宅产品线已趋完善。展望未来，2005年我们将继续秉承“以人为本”的开发理念，为市民提供更多元化、更优质的住宅。 紧靠市政外环路及博爱路、长江北路等城市新型景观干道，距中山市中心 10 分钟车程，距京珠高速公路入口仅3分钟车程，距中山港码头仅15 分钟车程，更有区内多班穿梭巴士。
德顺苑,富华道,250户,中山,2000-01,普通住宅,中山市顺恒物业有限公司,,0.0,1.00元/平方米·月,地下停车场,00%,21749平方米,,,22.52845,113.368567,"[""http://pic1.ajkimg.com/display/6365e2d76649cbcb4c6f701a6fb1d8d1/200x200.jpg"",""http://pic1.ajkimg.com/display/9892d419b8befe034e894002ce80414d/200x200.jpg""]",位于西区
万科友臻苑,城南一路,,中山,,,,,,,,,,,,22.498676,113.365805,[],
东城花园,金涌大道,2000户,中山,2008-12,普通住宅,世光创建集团有限公司,,2.15,1.20元/平方米·月,地下停车场,40%,300000平方米,,,22.356079,113.443509,"[""http://pic1.ajkimg.com/display/27f5e7b4a1f242d09e2a95b78b942c4b/200x200.jpg"",""http://pic1.ajkimg.com/display/a273b57eff680b97f45688f7dc6e4380/200x200.jpg""]",东城花园延续原味地中海风情建筑，东城3期将悠闲与浪漫的生活氛围极致营造。 9栋地中海情景电梯洋房排面错落有序，户型面积以80-130平方米为主，户户南北对流，绝对采光通风，宽敞入户花园，大飘窗，细致入微的户型设计，为空间注入人性关怀，收揽地中海园林与别墅的悠雅画卷。塔楼、拱卷、橙色瓦顶、木制花架——地中海建筑元素多彩绽放，创新性加入的阳光长廊、空中花园，更令异域风味完美升华。 阳光长廊：在电梯与家门之间，是一条温暖明亮长廊，半露天式走道设计，纯南正北的朝向，令走廊时刻洒满金黄的阳光���夹杂着园芬芳，闻得到地中海的气味。 空中花园：梦幻般的空中花园在东城3期成为现实，每两栋11+1层高层建筑顶部相接，在公共空间将精挑细选的地中海花卉植物种植其上。整个花园无际连天，人在其中，既是观景，也成为风景。 在中心，时刻享有万众拥戴的尊崇境遇。东城占据三乡的叫心绝佳位置，成熟的生活住宅社区环伺东西。
星辰花园,东开发区湘江道与峨嵋街交叉口,,中山,,,暂无资料,,0.0,0.5元/平米·月,,00%,,,,22.571147,113.380862,"[""http://pic1.ajkimg.com/display/04770cd71db2127067a20bff15c4a251/200x200.jpg"",""http://pic1.ajkimg.com/display/30a6e830ee02b7a51ecaac4fabd78a3d/200x200.jpg"",""http://pic1.ajkimg.com/display/7af6fe48c89a42156548453dcf5202f6/200x200.jpg"",""http://pic1.ajkimg.com/display/376ed59bf97d98e2c7c88fa1bc985e1b/200x200.jpg""]","""星晨花园又名*香港人的花园*，是低度住宅小区其项目，占地面积逾1500亩，乃中山市数一数二的大楼盘, 项目发展至今社区配套非常完善包括：会所、泳池 歺厅、休闲广场、园林绿化等一应俱全。 现状：全新一期“欧园”，整���社区到处有园林绿化, 有水景环绕, 而且项目更和清华大学建筑学院合作引进生态建筑技术,把建筑 艺术及生态环保结合, 使人感受到大自然的气息,为项目增值。 星晨花园自开售以来,获奖无数,最近被广东省地产协会与绿色住区认定委员会评为绿色住区,更被中国房地产协会评为健康住区,这 些奖项与荣耀,使本社区锦上添花,更易得到市民认同。 星晨花园设有业主专车,每天多班次往返富华、中山港等地,照顾你生活每个细节。"""
金逸豪廷,博爱路西侧（即沙溪大道与宝珠路交汇处）,,中山,,,中山市广浩物业管理服务有限公司,,3.0,1.8元/平方米·月,,35.0%,,,,22.51362,113.344678,[],金逸豪廷——中山首席英伦人文高尚社区，是广浩地产06年鼎力打造的又一精品之作。广浩及其旗下公司已成功开发了第一居、广浩华庭、新世纪花园等高品质项目。此次金逸豪廷的开发将更上一个新的台阶、立志做品质地产的践行者。该项目坐落于沙溪大道与宝珠路的交汇处，占地50余亩，周边配套齐全，人文氛围浓厚。金逸豪廷采用英伦皇家的建���风格，并融合欧洲的浪漫风格与泰式皇家宫廷园林，小区内环境幽雅，功能齐全，并独有2000多平方米的中心湖景、浪漫泳池和温莎水岸等。金逸豪廷项目户型面积从75㎡到250㎡，其独有巴比伦空中花园将尽显尊贵、浪漫、休闲。同时，该小区引进具国际最高水准的英伦管家服务，为小区业主的出行，居家等提供最为贴心与人性化的服务。
金山城林湖美居,金斗湾开发区,390户,中山,2011-01,普通住宅,中山市金汇房地产有限公司,,1.2,2.00元/平方米·月,地下停车库,00%,470000平方米,,,22.268529,113.483989,[],金山城9号作品“林湖美居”，位于中山市坦洲镇坦洲大道，坐拥坦洲唯一8万平米生态公园，碧湖荡漾，绿意葱茏，集成熟的大社区生活配套和和谐的自然情趣于一体。 作为金山城升级珍藏版美宅，林湖美居占地3万平米，建筑面积近4万平米，总户数390户。项目邀请业界设计名家，以岭南风情院落建筑、亲水性园林等规划特色，全情打造坦洲最适合人居住的低容积率花园洋房社区，树立坦洲地产新的人居旗帜 建设外观设计以新现代古典主义风格，创造最新潮流的建筑精品。室内设计从单身公寓到三房二厅，实用率高达90%以上，布局合理。小区内幼儿园，住客会所等康乐配套设施完善，乒乓球室、健身室、阅览室等给住户提供休闲娱乐的自由空间、学校、医院、银行、市场近在咫尺，令您的生活巨大使利。小区往户专用车，大巴、中巴每天穿梭于香洲、吉大、拱北之间，交通十分便捷。
金怡苑A区,广东省中山市彩虹大道,,中山,,,,,,,,,,,,22.543425,113.368101,[],
翠景4期翠景湾,,,中山,,,,,,,,,,,,0,0,[],
第一居帝景豪园,中山西区,,中山,,,暂无资料,,0.0,暂无资料,,00%,,,,22.690925,113.217484,[],"帝景豪园总占地面积20000平方米（30）亩，建筑占地29000平方米, 楼高七层，共15座，提供327套住宅单位。整个小区的绿化、窨及道路占15900平方米，占总用地面积的79%，具备了建筑密度低，园林绿化空间大的优点。从建筑建体到园林绿化均具有浓厚的欧陆色彩。 目前，占地四千六百平方米的园林实景已经完工，各项配套设施已投入服务，首九幢已全部交付使用，业主反应良好。由工商银行提供七成十五年按揭，月供七百余元，十万元就可拥有一个鸟语花香的园林居所。"
锦绣花园,彩虹大道54号,,中山,,,,,,,,,,,,22.557134,113.353997,[],
翠景豪苑,中山市西区彩虹规划区长洲大桥东北侧,339户,中山,2009-08,普通住宅,中山市翠景物业管理有限公司,,1.6,1.5元/平方米·月,地上车位,33.0%,28000平方米,,,22.539912,113.355528,"[""http://pic1.ajkimg.com/display/98adeea9fff7e640d92a3a571a2daf79/200x200.jpg"",""http://pic1.ajkimg.com/display/2adc4adaf4355aef97584ce80ba6585c/200x200.jpg"",""http://pic1.ajkimg.com/display/1acb7a0f2e301f3d0bad173685461eff/200x200.jpg"",""http://pic1.ajkimg.com/display/8fbbe79dad9a524b8fe7dd3f4389c35c/200x200.jpg""]",翠景豪苑商住小区由拥有20多年房地产开发经验的烟洲楼宇公司精心打造又一高档精品住宅。由多次获得省、市优良样板工程的长洲建筑工程有限公司负责承建。 小区位于翠景道翠景桥侧。翠景豪苑用地17065.3m2，小区由6栋11层电梯洋房和两栋至尊别墅组成。住宅面积27218.9 m2，共339户，有多种户型选择，其中有：面积约50 m2 的一房一厅，90m2的两房及90～125 m2三房。小区设有半地下停车库。面积5847 m2，共129个车库。项目设计风格属亚热带建筑风格。绿化率达33%以上，建筑密度仅有15%。 　　小区楼距70米，南面与酒店共享10000㎡的中心花园，并由酒店提供专业的物业管理服务。翠景豪苑超越品质之巅，成就传世府邸经典
名士经典,,,中山,,,,,,,,,,,,0,0,"[""http://pic1.ajkimg.com/display/0ce3bd1e9b3d674a581d29d2996dfab6/200x200.jpg"",""http://pic1.ajkimg.com/display/22c11a73798780acaba9def4d5f38d99/200x200.jpg"",""http://pic1.ajkimg.com/display/97b363c50beda07a7a42e62e321e3048/200x200.jpg"",""http://pic1.ajkimg.com/display/af2855c7742c9ba82654ba8db84e574f/200x200.jpg""]",
翠景花园三期,,,中山,,,,,,,,,,,,0,0,[],
中悦荣泰,岐沙路与富华道交汇处,,中山,,,暂无资料,,0.0,暂无资料,,00%,,,,22.526712,113.35971,[],
彩虹花园,彩虹花园西区周边,,中山,,,,,,,,,,,,22.547654,113.367986,"[""http://pic1.ajkimg.com/display/d3ce14fe11b831968664fd8a256a447a/200x200.jpg"",""http://pic1.ajkimg.com/display/56a22587fe0f11a423d4b07141cc618e/200x200.jpg"",""http://pic1.ajkimg.com/display/48fe892ab2aa2b88598e83f4a36220f9/200x200.jpg"",""http://pic1.ajkimg.com/display/459d6802d76cd2a5c4608b8d2406b465/200x200.jpg""]",
翠景三期华庭苑,,,中山,,,,,,,,,,,,0,0,[],
柏景苑,西区富华道262号，富华大道与翠景路交汇处（西区邮局对,2320户,中山,2010-10,普通住宅,暂无资料,,2.27,1.5元/平方米·月,地下停车库,50.0%,53000平方米,,,22.527006,113.355198,"[""http://pic1.ajkimg.com/display/564bb8c23cd7823d398431c0bb456174/200x200.jpg"",""http://pic1.ajkimg.com/display/2065d9cf3fd3defb157fb76209144d76/200x200.jpg"",""http://pic1.ajkimg.com/display/be1b6d5c287c8e254e2da500f6e8a395/200x200.jpg"",""http://pic1.ajkimg.com/display/fadf0db71cbdff5d3444ae663326f30f/200x200.jpg""]",项目由12幢电梯洋房围合布局，中心景观庭院。周边配套完善，交通便捷。
金沙花园,沙朗金沙花园,,中山,,,暂无资料,,0.0,暂无资料,,00%,,,,22.556035,113.356133,"[""http://pic1.ajkimg.com/display/961434a06514f3116c908526e35c1ca8/200x200.jpg"",""http://pic1.ajkimg.com/display/7b7aa89867171ba4bfee459485a7ca94/200x200.jpg"",""http://pic1.ajkimg.com/display/422710165a1530090ea06c154146240f/200x200.jpg"",""http://pic1.ajkimg.com/display/fe0e81423c7d51dac043efca2e157a81/200x200.jpg""]",
雅居乐世世纪新城,,,中山,,,,,,,,,,,,0,0,[],
幸福新村,恒苑路,,中山,,,,,,,,,,,,22.563151,113.349006,[],
沙朗建行宿舍,,,中山,,,,,,,,,,,,0,0,[],
中山市第一居帝景豪园19栋701,,,中山,,,,,,,,,,,,0,0,[],
西区医院附近怡康阁,彩虹大道,,中山,,,,,,,,,,,,22.559158,113.34775,[],
